Target_ID,baseMean,log2FoldChange,lfcSE,pvalue,padj
TMUE_0000000035.1,5.47042767260706,0.611762948957218,0.786155540483373,0.12797479652274,0.252043262035931
TMUE_0000000036.1,2345.27002746118,0.193910088013093,0.118694317549192,0.0973276068184352,0.205298214039519
TMUE_0000000037.1,1404.56065935139,-0.538116239186915,0.118536355209584,3.94120117129451e-06,2.74493675654053e-05
TMUE_0000000038.1,6306.29279807838,0.121450015472578,0.169952621463827,0.457127205260133,0.626869148384768
TMUE_0000000040.1,155.246655079593,0.155130736167196,0.58936613702015,0.645859291842561,0.780468218533545
TMUE_0000000041.1,1050.06685599777,-0.370866437088321,0.296418963099889,0.166702813886685,0.307609588837063
TMUE_0000000042.1,826.455743241749,-0.267476870397084,0.149836072073072,0.0670164511582124,0.153665051687837
TMUE_0000000043.1,233.735857507733,0.110637472673369,0.43635802915131,0.749272023715571,0.854364584372198
TMUE_0000000044.1,114.981980888491,-0.946776746742643,0.291061190276733,0.000392919122151735,0.00183182789572256
TMUE_0000000045.1,45.9466627459627,-2.41330505613075,0.812508014337801,0.000255718840348451,0.00124152960067304
TMUE_0000000046.1,12782.5921090114,-1.87582471115714,0.31088078166694,1.84471348906911e-10,2.36558247022486e-09
TMUE_0000000047.1,12.3892184592927,0.219952565062273,0.735539768492939,0.168012512675581,0.309205672712074
TMUE_0000000048.1,629.843123731364,-0.94746942951378,0.130144878439945,1.23191082397511e-13,2.19860334667254e-12
TMUE_0000000049.1,8.35634341332602,0.193456102368609,0.721791300262475,0.236511443931354,0.397087696127349
TMUE_0000000050.1,10484.8359138134,0.0823643788275184,0.109418223387597,0.446322386073506,0.617319071737104
TMUE_0000000051.1,895.151011982012,0.71474802940152,0.325062922142662,0.0135834004932902,0.0409370820369776
TMUE_0000000052.1,912.786266481908,-0.367738367516502,0.133250033215506,0.00491434733386012,0.0170652178535846
TMUE_0000000053.1,54.6369203669876,-1.33099425182409,0.459850100305514,0.000633509971688381,0.00279915162914012
TMUE_0000000054.1,6.86270321174461,0.180271108379812,0.617790593614111,0.574061769890738,0.725562896168416
TMUE_0000000055.1,14.737698038217,0.00485854979560277,0.541836975898725,0.991560269706553,0.995245227758105
TMUE_0000000056.1,38.0654332169461,0.102718040933098,0.698258712929421,NA,NA
TMUE_0000000057.1,279.904252154707,0.952272222253118,0.479647450129894,0.0132720178018107,0.040112046242441
TMUE_0000000060.1,1541.65837348431,0.371447280165341,0.175401544024543,0.028346312678426,0.0758637466176922
TMUE_0000000061.1,521.898036542082,0.286523530185239,0.212186269477033,0.156177380334561,0.292841291650685
TMUE_0000000062.1,1663.9778139593,0.0119633754814878,0.168345135846956,0.943201009424815,0.969488820114663
TMUE_0000000063.1,0.0799893527030353,-0.0861192921713776,0.698631027464489,0.984647729845592,NA
TMUE_0000000064.1,6.68401449618649,-0.216058336534037,0.557234816016063,0.542702100334475,0.700172814087934
TMUE_0000000065.1,1136.89525775686,-0.0482773573607454,0.287194026962991,0.847634871346994,0.9151663782128
TMUE_0000000066.1,5.65585653669312,-0.185015076482443,0.611030615579571,0.563133273008306,0.717317041330537
TMUE_0000000067.1,1431.05925327715,0.123948978974496,0.578536596221185,0.718925453690096,0.833249034569713
TMUE_0000000068.1,4849.44799655734,-0.0223548246634749,0.255765933226981,0.912251227415709,0.951918814264685
TMUE_0000000069.1,86.7059517695735,0.587929174387459,0.37885838358473,0.0670488169186298,0.153717223132016
TMUE_0000000070.1,218.646118474053,1.75768242912268,0.739466982297911,0.00150071565702568,0.00601301530230461
TMUE_0000000071.1,114.172187804024,-0.382983384929526,0.79570067934561,0.142168773050524,0.273188803844021
TMUE_0000000072.1,532.035631879255,-0.285553279464147,0.291390783432939,0.281213227194891,0.450995959891034
TMUE_0000000073.1,4154.3194470986,-0.610460481047046,0.225717974661862,0.00417654899815575,0.0148021265579585
TMUE_0000000073.2,656.653805318298,0.781569250697504,1.2889831373863,0.0289112545534681,0.0771819485082652
TMUE_0000000074.1,6.12322712452978,-0.111924971195827,0.636138926840792,0.68326066706658,0.80742102623867
TMUE_0000000075.1,3578.90656352198,-0.487561312176734,0.211953006927963,0.0153832709931417,0.0455291294561039
TMUE_0000000076.1,36.0451762731157,-0.485059110679075,0.596685379586949,0.213343010924252,0.369257288417547
TMUE_0000000077.1,740.535683688587,0.35380582828814,0.155858871946478,0.0198109582973586,0.0564280036856249
TMUE_0000000078.1,1562.32283438858,-0.212243456177808,0.177780332508075,0.215847898600115,0.372423796559608
TMUE_0000000079.1,77.3907069745144,0.229962410237291,0.5422247008137,0.522739637843721,0.682377922347669
TMUE_0000000079.2,286.563644905497,0.355675264768989,0.49004156757355,0.327570468468135,0.50135713641596
TMUE_0000000079.3,301.967303455929,-0.377305051242573,0.193597083437847,0.0419854152804227,0.105481347329024
TMUE_0000000079.4,2193.21216682111,-0.962563286939204,1.20290649619469,0.0402125885065089,0.101666324554559
TMUE_0000000079.5,1706.38722103963,0.0911150609277787,0.352945895467257,0.770198014672858,0.869299580225414
TMUE_0000000079.6,123.412950252678,0.163809137721998,0.713202389101007,0.285086595943729,0.455335572886154
TMUE_0000000080.1,0.359019801895896,-0.138790056325115,0.712211417331105,0.581299422961418,NA
TMUE_0000000081.1,1029.49523448393,-0.161352345226875,0.169319530988181,0.323696727548821,0.497284500935076
TMUE_0000000081.2,606.693033810268,-0.215741546570242,0.377867774672704,0.499539103701853,0.663670726818913
TMUE_0000000082.1,20.1899743391355,-0.393397403933646,0.636125326069391,0.287325361492501,0.458002671054918
TMUE_0000000083.1,2.7623887890193,0.0705518439420397,0.630423723892655,0.804810507305045,0.88928446809805
TMUE_0000000084.1,22.9505492508135,-0.19156136794632,0.414763504307226,0.569695755204919,0.722271055377932
TMUE_0000000087.1,1.14142175305192,0.148170748239703,0.720303340710493,0.182034226709718,NA
TMUE_0000000088.1,5.63183111509889,-0.110487991916578,0.63448179723324,0.692332152741561,0.81405025400664
TMUE_0000000089.1,15.4397085841007,-1.63014585647343,0.851070183263498,0.00520643006357033,0.0179674873235143
TMUE_0000000090.1,2.8874977035463,-0.180603054381279,0.732191218050599,NA,NA
TMUE_0000000091.1,38.9265775275916,-5.65049513231432,0.873677606726714,1.04324221102396e-11,1.53331674600038e-10
TMUE_0000000092.1,28.9436682038154,0.0103280895829726,0.568065354326087,0.979574357534701,0.989537179490676
TMUE_0000000093.1,5.63972982945745,0.0525694961887204,0.684783434190874,0.735066806338317,0.845157700615188
TMUE_0000000094.1,821.221585157608,-0.28852849742011,0.172933153184369,0.0837363836272439,0.183202696755132
TMUE_0000000095.1,549.914362235794,0.262815738982256,0.14714896143237,0.0675373728575173,0.154637761936506
TMUE_0000000096.1,15.8283324934783,0.260282804172107,0.643371094695459,0.422320478939807,0.596359490521568
TMUE_0000000097.1,211.607457808673,0.629189237263175,0.663638621374045,0.124334177472516,0.24655603074938
TMUE_0000000098.1,1117.38776970471,0.298639087764465,0.133754112691013,0.0229054168129266,0.0634581635924305
TMUE_0000000099.1,19.1350463943929,0.0747889857901542,0.475376612652172,0.833457642026282,0.90628458817097
TMUE_0000000100.1,275.374151393646,0.35945965341322,0.13804050104022,0.0079378836536309,0.0258049801799577
TMUE_0000000101.1,21111.7491976423,4.98170628429081,0.260726988016694,2.29474899865609e-82,5.31816394746515e-80
TMUE_0000000102.1,23.8459437442948,0.389187712812751,0.431898212193967,0.259522826321481,0.424772724227923
TMUE_0000000103.1,109.052644508529,2.32901218840027,0.777604016290202,0.000166359258730744,0.000844792285285274
TMUE_0000000104.1,6681.71931246545,2.15368509254423,0.321648282655126,2.71996496849603e-12,4.25170672641448e-11
TMUE_0000000105.1,322.75467876027,0.352735876673884,0.203830607293768,0.0702145527218904,0.159262540790887
TMUE_0000000106.1,67.9637798134245,-0.665063966062401,0.939281254306222,NA,NA
TMUE_0000000107.1,1064.51806789126,0.323970019708446,0.144454519946371,0.0218779936915695,0.0610615124001446
TMUE_0000000108.1,30.2171277196032,-0.258749290189145,0.573319674880908,0.469037175270203,0.637136720161894
TMUE_0000000109.1,1.33621524869074,-0.0769781280445694,0.688755928929326,0.664175537947382,NA
TMUE_0000000110.1,40.4496815465487,0.86387932885215,0.525551144416601,0.0311504805264662,0.0821856680578653
TMUE_0000000111.1,15.10919715882,-0.102504482723329,0.656781150775853,0.672615657089653,0.800103918211756
TMUE_0000000112.1,86.5256942499358,0.519877759312253,0.633929472601285,0.184475703949628,0.331641481940248
TMUE_0000000113.1,21.9125300193033,0.506950817103747,0.545407420904247,0.186600601522251,0.334259014108022
TMUE_0000000114.1,804.269556461325,-0.129141238307407,0.190620853092863,0.478939710123842,0.645838673995485
TMUE_0000000115.1,85.9810952993312,0.444808139545024,0.716847213699956,0.212911738966835,0.368830204508575
TMUE_0000000116.1,6.95722549538864,0.187862089709673,0.636823386903435,0.539698684198462,0.697660657329612
TMUE_0000000117.1,1157.24285036432,-0.88244354868574,0.238839716881007,8.90939828251977e-05,0.000481155649901296
TMUE_0000000118.1,6687.66409412231,-1.10321730158749,0.139631678648004,8.513717940311e-16,1.82742098769816e-14
TMUE_0000000119.1,1600.57385479577,-0.0931078599741727,0.165164566111936,0.558827907591804,0.714097576338544
TMUE_0000000120.1,97.669087058158,0.725731537057639,0.309459864957767,0.00896155821468601,0.0286838025242282
TMUE_0000000121.1,977.217778857558,-0.314218783419876,0.152675310497163,0.034394069787684,0.0891402868678858
TMUE_0000000122.1,15.8433731443692,0.315630137915929,0.425140544380133,0.354058003001805,0.529210584605611
TMUE_0000000123.1,480.651628060958,-0.120101931451235,0.223155777082176,0.569067514755437,0.722016207552932
TMUE_0000000124.1,801.270216843143,0.332347360859176,0.122732347210942,0.00594585899655285,0.0200930328009038
TMUE_0000000125.1,1784.07439034798,1.18752220089612,0.300095362485571,1.82140619557221e-05,0.000113552072021034
TMUE_0000000126.1,28.9413368165421,-0.626063219967891,0.515344864161,0.103536939101714,0.214936932776257
TMUE_0000000127.1,144.118708447201,-0.190584237452259,0.246572165568047,0.407899008053711,0.583061860890935
TMUE_0000000128.1,406.659654538211,0.498196187357778,0.190109327594989,0.00639991925705694,0.0214416737564629
TMUE_0000000129.1,5.53907182908999,-0.397999210093689,0.877347609418293,0.0123023170172756,0.0376726065536681
TMUE_0000000130.1,1338.63775675171,-2.67702640424816,0.261775536279485,1.14478944437241e-25,4.47587481783842e-24
TMUE_0000000131.1,867.570057538556,-0.653282296824105,0.269967904368732,0.00870546361717237,0.0279424064034933
TMUE_0000000132.1,2054.47799819229,0.995479175016651,0.19405791285596,9.74517650208859e-08,8.79430685354959e-07
TMUE_0000000133.1,2215.78730580202,-0.292272746243722,0.181001619275504,0.0937995448209994,0.199780037457725
TMUE_0000000134.1,2746.45724407002,0.464246591633986,0.153852354978169,0.00192058582088506,0.00747252746028541
TMUE_0000000135.1,822.526550905179,-0.431605785109634,0.293361129243885,0.103991857207191,0.215458386473689
TMUE_0000000136.1,5.70978773657724,1.14361762442696,1.07014425680935,0.0292996646189012,0.0780624686639201
TMUE_0000000137.1,61.8236748672052,0.758007184976188,0.325676529139365,0.00898822852208514,0.0287576555215413
TMUE_0000000138.1,1641.35878684759,0.283366316552737,0.129997009820733,0.0266025631292797,0.0719921453715201
TMUE_0000000139.1,25.3823397594348,1.04899230747352,0.539108282252265,0.0115850163240194,0.0358190247558767
TMUE_0000000140.1,1305.77620705677,-0.737320401200736,0.203621957990597,0.000152159766300122,0.000780618165834213
TMUE_0000000141.1,435.986594084335,0.772415933968604,0.213658822285193,0.000144193896423929,0.00074500956307433
TMUE_0000000142.1,618.308730072489,-0.58777541623103,0.179801248573684,0.000696334417960873,0.00304644324419174
TMUE_0000000143.1,1.1034277587905,-0.116364223373981,0.700910154469676,0.497188896755042,NA
TMUE_0000000144.1,655.156972803941,0.103518639346124,0.16497618640987,0.520026320785167,0.680115297583638
TMUE_0000000145.1,978.714314657064,-1.09634859659105,0.199023247239071,1.05310608018628e-08,1.08088699154421e-07
TMUE_0000000146.1,30.8732615928694,0.348817707561468,0.789020356995746,0.125832495493399,0.248963468532602
TMUE_0000000147.1,2026.8899935178,0.371200585360785,0.123986509117421,0.00233555977803707,0.00893063998340286
TMUE_0000000148.1,2.44616753019935,-0.0431091573628647,0.661535855487936,0.843406820830766,0.913044006807571
TMUE_0000000149.1,43.3148407318392,-0.288481452336884,0.692575784324833,0.330378374377627,0.504495854151321
TMUE_0000000150.1,1362.75270797022,-0.0782702672667442,0.256574822106636,0.746496517705561,0.852522167395071
TMUE_0000000150.2,354.705263265442,-14.1832827201674,3.40287205188664,1.81529245021233e-35,1.07512376190168e-33
TMUE_0000000150.3,36.2789281367251,-9.85247680436651,3.51746496581092,3.44804517529174e-06,2.42576728544172e-05
TMUE_0000000151.1,4204.32648308209,0.235665937633391,0.191767088889692,0.201509173909519,0.354102549449133
TMUE_0000000151.2,286.113813168018,0.0150164967577157,0.411648521440881,0.965287348815678,0.981785151647791
TMUE_0000000151.3,294.304444321762,-0.87916324422601,2.69449652198932,3.25833009632551e-08,3.14447535125777e-07
TMUE_0000000151.4,7.3336644136385,-0.142611062822035,0.711030128259297,0.284506199556741,0.454966311417327
TMUE_0000000152.1,2922.79831237068,0.469202841589938,0.207971001092023,0.0178438712462628,0.0515708196455789
TMUE_0000000153.1,5.18159446362913,0.231811115247227,0.71071690899111,0.312247217294468,0.485289654170069
TMUE_0000000154.1,8.51591893495292,0.00206772933490417,0.624053723456158,0.998216435953967,0.99859590307922
TMUE_0000000155.1,2220.18137341808,1.21916866987018,0.272984535583893,2.00282027926165e-06,1.47048205168379e-05
TMUE_0000000156.1,737.223282689628,-1.01107284867278,0.325021553724895,0.000577018950557579,0.00257309259296326
TMUE_0000000157.1,2.42929504956302,-0.370238534508579,0.808359482719124,0.128689271160736,0.253120557826732
TMUE_0000000158.1,15.2445073443098,0.110222813797664,0.555774945618728,0.74757032457522,0.85291074916398
TMUE_0000000159.1,14.4081945972982,0.297376191293487,0.746120786717555,0.207784220763066,0.362026310113554
TMUE_0000000160.1,360.79530770719,0.205573930062448,0.125969275067735,0.0972271695051468,0.205221709022809
TMUE_0000000161.1,12.3067617646068,0.132172761767449,0.529634355863648,0.707995275083572,0.82514027223977
TMUE_0000000162.1,1190.1657200404,-0.278241231471031,0.135024801469585,0.0354723187713704,0.091445727788648
TMUE_0000000163.1,617.410139296556,-0.00469095695572755,0.222735519427939,0.981027548062802,0.989871710794013
TMUE_0000000164.1,11.9197383702675,0.0853206885279165,0.691300018171581,0.57175717129236,0.724217691584659
TMUE_0000000165.1,642.822870715198,-0.153158869701152,0.179154349545898,0.374527818842138,0.550972801389571
TMUE_0000000166.1,2540.90336046759,-0.354978230792832,0.134183058467674,0.00696190555688676,0.0230492405300572
TMUE_0000000167.1,357.46317128484,0.924465182088922,0.26544701517803,0.000175893266002952,0.000887289973707635
TMUE_0000000168.1,6.8178992680951,-0.0894780398858751,0.688220443574483,0.579094483380096,0.729828076456902
TMUE_0000000169.1,3.30123268279948,0.152175728100283,0.667898605893404,0.547875524402994,0.704040301408573
TMUE_0000000170.1,39.501236652998,0.594758360572946,0.330939707026132,0.0414782847031993,0.104354822323609
TMUE_0000000171.1,17.169667603051,-1.24549517572487,0.671501880116152,0.0110109883655367,0.0342828494846761
TMUE_0000000172.1,11.3678321220552,0.398377006123823,0.630332012871843,0.284048102697523,0.454403082256511
TMUE_0000000173.1,22.8452601419592,-0.0185834828889361,0.538293631390898,0.953420245493763,0.976190494665819
TMUE_0000000174.1,3.64668231586773,-0.357904021113229,0.837577723983754,0.0292914689696907,0.0780624686639201
TMUE_0000000175.1,45.0819759615323,0.210898701805261,0.37594948088639,0.507575124249892,0.670355477548626
TMUE_0000000176.1,5.00155024665789,-0.311657544182487,0.776394946663613,0.0457460056709884,0.112941852197742
TMUE_0000000177.1,28.3461243461632,-2.06840313400521,0.574973346456881,3.70685709840694e-05,0.000217927764193475
TMUE_0000000178.1,840.182741568923,0.128274661190172,0.198518359364222,0.501396708664075,0.665380478692716
TMUE_0000000179.1,2684.41440202537,-0.587072581350424,0.193447042860799,0.00154246127414149,0.00615560225475332
TMUE_0000000180.1,83.6954165471897,0.236505991878291,0.329881084489048,0.414467073805894,0.589499508781469
TMUE_0000000181.1,122.233125152077,-0.295556101744992,0.430209464534634,0.388237176812688,0.563581000941233
TMUE_0000000182.1,2421.06915828483,-0.716038738883006,0.12615832267952,7.36124752509302e-09,7.74432297195805e-08
TMUE_0000000183.1,3677.56361840507,-1.18635580838968,0.20236682007004,1.20679759565981e-09,1.39503834533692e-08
TMUE_0000000184.1,471.920403764575,0.647419157011238,0.150418150819756,9.99979159003414e-06,6.50820786797867e-05
TMUE_0000000185.1,255.234392270478,0.729253235573427,0.196146630133091,0.000105335754472196,0.000560026870985769
TMUE_0000000186.1,2261.19276308078,0.314033061015431,0.117751406824323,0.00678385722166942,0.0225344123040539
TMUE_0000000187.1,247.45031531591,0.222092888363729,0.235849510074084,0.319727699627021,0.492986755832195
TMUE_0000000188.1,31.355592941423,-0.376117724940791,0.414690206869708,0.266094057858231,0.433001941509206
TMUE_0000000190.1,11.606589653237,-0.233882713775703,0.758462496253019,0.0160101720102798,0.0470968838514319
TMUE_0000000191.1,15.4934609884893,-0.396008737177435,0.630252071774844,0.28540824772461,0.455604382242248
TMUE_0000000192.1,11.0240653717349,-0.246394148153926,0.656422072406787,0.429228909729831,0.601894285397644
TMUE_0000000193.1,103.599812987803,0.488912911844959,0.542771855884964,0.200049897696725,0.352009259109636
TMUE_0000000194.1,179.8964772625,0.421090223125131,0.298322406062241,0.116772010171079,0.235087651346559
TMUE_0000000195.1,1093.40399863571,-0.281133958148928,0.452274859338965,0.418956049836477,0.593351004599691
TMUE_0000000196.1,622.484444475198,-0.313668333519626,0.283231601218166,0.222959472794959,0.381274751895485
TMUE_0000000197.1,72.1578371922827,-0.193469175580257,0.495775319115066,0.583916190022042,0.733909524069449
TMUE_0000000198.1,263.323240093296,-0.308296012165056,0.644000704137071,0.363851285950502,0.539235024433223
TMUE_0000000199.1,2628.06643208787,-0.155375355715368,0.11139591452456,0.139293370352125,0.269144548731372
TMUE_0000000200.1,881.772918023054,0.27395385898821,0.218425320527951,0.186231142247907,0.333810807980974
TMUE_0000000201.1,11.916069995606,0.152576987642929,0.576467044024642,0.653394558725118,0.785797978929182
TMUE_0000000202.1,1721.25771332961,-0.660999668417256,0.101008492675843,3.60745942205006e-11,5.03815577449803e-10
TMUE_0000000204.1,5.94924161731334,0.134378784304197,0.700601055488603,0.399574537493276,0.574552327043879
TMUE_0000000206.1,2459.01641692275,-0.522204453997173,0.130735868842028,4.68617173675414e-05,0.000269556015260559
TMUE_0000000207.1,585.792156953218,0.529212344774166,0.277647498760053,0.0365899125375779,0.0938728206944343
TMUE_0000000208.1,854.056878490765,-0.038715786969208,0.146798717723852,0.785637688453314,0.878295041670648
TMUE_0000000209.1,210.789407422796,-0.31449402409839,0.313220255754905,0.260919516104537,0.426308816180514
TMUE_0000000210.1,680.938884059463,-0.184620872565643,0.170923232159685,0.262418521493116,0.428197405836369
TMUE_0000000211.1,929.769986752807,-0.0350461569124316,0.102129108437826,0.727884452598267,0.83973741299321
TMUE_0000000212.1,1592.2658132852,-0.101501688489618,0.241303216395425,0.651040984875811,0.784477159908755
TMUE_0000000213.1,898.631798682657,0.0262168826185137,0.143022634062221,0.852812422988023,0.918400124991681
TMUE_0000000214.1,673.077184993926,-0.640496419537474,0.167659799585991,7.95022954389101e-05,0.000434208299672604
TMUE_0000000215.1,0.792108120940257,-0.0953889445690868,0.694323031059493,0.619927816350435,NA
TMUE_0000000216.1,0.174398628391634,0.0554329632182305,0.68966531993784,0.688096612794258,NA
TMUE_0000000217.1,8.90786771590239,-0.101199896490364,0.685369075563743,0.567831961192078,0.720994194967645
TMUE_0000000220.1,14.6983819246388,0.111833678556356,0.676758966514411,0.599189782313069,0.745711246709338
TMUE_0000000221.1,5.18073627872077,1.17129649285193,1.40478239009551,0.0236437150736153,0.0652493575000642
TMUE_0000000222.1,13.4719410253491,-0.0296404541310159,0.581807478963834,0.9236174736069,0.958502629661103
TMUE_0000000223.1,0.457974950945901,-0.145678395347734,0.714880288848625,0.508535850265063,NA
TMUE_0000000224.1,22.5772811173862,0.483378425234265,0.428165650420166,0.159225729395384,0.297450775556261
TMUE_0000000225.1,34.7248901439341,-0.45184318776935,0.627149745574313,0.235661901134174,0.396078508727003
TMUE_0000000226.1,84.9033768291738,-1.16806758063595,0.33061918172042,9.58394961883893e-05,0.000513251635481759
TMUE_0000000227.1,12.2316603397443,-0.601971370474235,1.09477965376918,NA,NA
TMUE_0000000228.1,1.21542375450139,-0.111503529205674,0.698941844731402,0.512164353651665,NA
TMUE_0000000229.1,5.05736805735963,0.157755356222678,0.725100048241456,0.0424216529003829,0.106343416135761
TMUE_0000000230.1,725.436927708777,-0.411241273094121,0.152855645794303,0.00564212975303421,0.0192168896444664
TMUE_0000000231.1,65.1848677233303,-0.438828244655224,0.368528225468812,0.163344033479797,0.30312573278118
TMUE_0000000232.1,401.929955678604,-0.159331171450565,0.165164639919104,0.320874935514751,0.494088694638073
TMUE_0000000233.1,6.77339504221505,-0.618338385657443,0.882517882628745,0.105865580984687,0.218366270918127
TMUE_0000000234.1,890.040316421734,0.275866348250675,0.149823145303217,0.0590473910172804,0.13893861532627
TMUE_0000000235.1,63.6565810512094,-1.21417938703876,0.361557381699863,0.000188729499387134,0.000943411511315929
TMUE_0000000236.1,58.8664540472715,0.187243139302751,0.270646869590445,0.454951940052355,0.625092077751397
TMUE_0000000237.1,34.1992885706463,-0.528579285106684,0.969171770923548,NA,NA
TMUE_0000000238.1,1.27373409652678,-0.215432141733967,0.73379290638686,0.248948562528368,NA
TMUE_0000000239.1,309.709935210961,-0.14062569218819,0.22097858225493,0.500314987107953,0.664220586039292
TMUE_0000000240.1,1532.79782904801,-0.0944421321385742,0.124015793748531,0.438406360644266,0.610250358031203
TMUE_0000000241.1,21.2846279977687,-0.116804275564757,0.526467019916498,0.736737552015048,0.846115208116392
TMUE_0000000242.1,519.752299724552,-2.51949592769298,0.390719545593848,1.05028488443494e-11,1.542250283471e-10
TMUE_0000000243.1,504.379516686218,-1.55852962143425,0.212141039869586,3.60490163909133e-14,6.75011500125403e-13
TMUE_0000000244.1,19.8347911758394,-0.0754326205655684,0.497316367432601,0.825486551057386,0.901786817731839
TMUE_0000000245.1,94.7470706948754,-0.317408422309186,0.695793541130663,0.305765208015555,0.478594220710675
TMUE_0000000246.1,16.4566591154627,-0.608681066782037,0.888244912921466,NA,NA
TMUE_0000000247.1,2297.74773044841,0.0935750314769557,0.260117104397623,0.708413164858448,0.825312175378948
TMUE_0000000248.1,146.758833653145,-0.131790258733846,0.488337814065923,0.704699518520993,0.822951305675033
TMUE_0000000249.1,1.87392996899212,-0.0556447753970367,0.684110497475845,0.734855034698907,0.844974966554269
TMUE_0000000250.1,201.093769727314,0.587055097449949,0.224492601345252,0.00574000903006198,0.0195045653208077
TMUE_0000000251.1,336.639637453112,0.206383603366879,0.155208667166084,0.172963739245447,0.31613477589141
TMUE_0000000252.1,65.756804153337,0.240087254598527,0.290965704243767,0.36509200470855,0.540422683263392
TMUE_0000000253.1,581.226145169758,-0.244252857438344,0.226867728353548,0.253849447435864,0.418553209074332
TMUE_0000000254.1,771.587975999359,-1.16241283886153,0.762538750937586,0.0204481899393807,0.0578021929150853
TMUE_0000000255.1,1606.7226396876,-1.96525648361353,0.257951723160978,3.00596026610609e-15,6.16260392503877e-14
TMUE_0000000256.1,514.519726847177,1.19770610711664,0.218848570171764,1.14092844001536e-08,1.16728001818846e-07
TMUE_0000000257.1,12.7225230809592,0.188064973995296,0.737005328105207,0.00777322803605164,0.0253521700029577
