Target_ID,baseMean,log2FoldChange,lfcSE,pvalue,padj
TMUE_0000000731.1,1105.77478763687,1.12616890192788,0.212827241043024,3.26624562484614e-08,3.15021313551958e-07
TMUE_0000000740.1,137.184805570885,1.53803368700643,0.280781260820186,6.28923573939629e-09,6.69136185686535e-08
TMUE_0000000781.1,637.865179029562,2.13130396836396,0.933063125543956,0.00125986315185487,0.00515255029701056
TMUE_0000000786.1,430.567658785436,1.02193806428499,0.242338681585964,7.84578913011409e-06,5.21888577286416e-05
TMUE_0000000798.1,53.048029571867,1.4187393560579,0.496487475512434,0.000658300313615613,0.00289518160479298
TMUE_0000000822.1,637.529628460568,1.16737009347962,0.140541002449705,2.77981914855915e-17,6.81780490868243e-16
TMUE_0000000829.1,674.958098417097,4.01872359769607,0.295344909263152,1.76413009734278e-43,1.36942739740817e-41
TMUE_0000000841.1,530.672769596445,1.12398741096643,0.167248482936742,4.78426246504781e-12,7.32807864737351e-11
TMUE_0000000876.1,444.319038106617,2.02845425458302,0.264248864067009,1.75920536976664e-15,3.69179174119925e-14
TMUE_0000000884.1,2585.1347296964,3.69257544771112,0.170303212002258,1.09642998359321e-105,4.49564406862539e-103
TMUE_0000000885.1,12.4289245610223,3.10248274181097,1.45931105323558,0.00112402990927432,0.0046529542529655
TMUE_0000000953.1,349.206930508608,3.61012613680924,0.523142778182381,2.55249805071372e-13,4.43663003575686e-12
TMUE_0000000959.1,1199.3353522174,2.89566468446582,0.902076447550045,6.03703020448993e-05,0.000338018732492992
TMUE_0000000978.1,52.9724935823275,1.71031007936925,0.397753538074857,2.24594062046442e-06,1.63621122833014e-05
TMUE_0000000990.1,444.486361391583,1.26014323114224,0.165870256904875,7.91928761420546e-15,1.56729366632128e-13
TMUE_0000000993.1,289.552951452326,3.06461390731454,0.390287757816349,2.9807269979318e-16,6.63855228745508e-15
TMUE_0000000994.1,378.147089634802,2.62102296303999,0.260102484632423,6.43640229743504e-25,2.41606828963107e-23
TMUE_0000001017.1,1700.46330476614,1.21919507369369,0.194917350920422,9.7222991935204e-11,1.29557738669654e-09
TMUE_0000001019.1,4440.42958146618,2.59670775685022,0.210436798992912,4.57015924036201e-36,2.8000542686831e-34
TMUE_0000001025.1,3159.68131372159,1.65135147285066,0.354758207064458,4.50120938430574e-07,3.67000157402618e-06
TMUE_0000001094.1,1049.11683855623,5.56702300169979,2.32130835865188,0.000171385540631815,0.000868385988670263
TMUE_0000001112.1,4440.42958146618,2.59670775685022,0.210436798992912,4.57015924036201e-36,2.8000542686831e-34
TMUE_0000001209.1,157.827240113242,1.04731515594331,0.351884315720842,0.000809579778205657,0.00347170561364619
TMUE_0000001227.1,238.460412678097,1.46583891003211,0.405290339695284,4.91099743876309e-05,0.000280871817035982
